nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
6,0.3333,1.0,0.3333,0.6667,1.0,0.8,2.0,0.0,5.0,earthquake,2804,5,4,5,5,2,4,3,10,0.12391090393066406,0.5920474529266357,True,v2,original_ranking,6,"[(1, 0), (4, 0), (2, 4), (1, 4), (2, 0), (0, 3)]",0.011016130447387695,1.882422685623169,37.37594297517991
9,0.6667,0.75,1.0,0.2222,0.5,0.3077,7.0,3.0,19.0,earthquake,2145,5,4,5,5,2,4,3,10,0.12391090393066406,0.5885672569274902,True,v2,original_ranking,9,"[(3, 0), (2, 0), (1, 3), (4, 3), (1, 0), (4, 0), (4, 2), (1, 2), (1, 4)]",0.010653257369995117,2.4878933429718018,33.479374717633796
8,0.75,0.5,1.0,0.25,0.5,0.3333,6.0,6.0,6.0,earthquake,150,5,4,5,5,2,4,3,10,0.12391090393066406,0.5946972370147705,True,v2,original_ranking,8,"[(2, 4), (3, 0), (2, 0), (2, 3), (1, 3), (1, 0), (1, 4), (4, 0)]",0.010569334030151367,2.4622743129730225,32.840970909725336
9,0.6667,0.75,1.0,0.2222,0.5,0.3077,7.0,3.0,19.0,earthquake,8823,5,4,5,5,2,4,3,10,0.12391090393066406,0.6111724376678467,True,v2,original_ranking,9,"[(3, 0), (2, 0), (3, 2), (1, 2), (4, 0), (4, 3), (1, 3), (1, 0), (4, 1)]",0.010504484176635742,2.484402656555176,31.12736673627709
8,0.625,0.75,0.8333,0.375,0.75,0.5,5.0,3.0,12.0,earthquake,4669,5,4,5,5,2,4,3,10,0.12391090393066406,0.602745771408081,True,v2,original_ranking,8,"[(4, 0), (1, 0), (3, 0), (2, 0), (1, 3), (2, 4), (1, 4), (4, 3)]",0.009738445281982422,2.279048204421997,31.942034537051924
8,0.75,0.5,1.0,0.25,0.5,0.3333,6.0,11.0,16.0,earthquake,6131,5,4,5,5,2,4,3,10,0.12391090393066406,0.5974538326263428,True,v2,original_ranking,8,"[(4, 0), (2, 0), (3, 0), (1, 0), (4, 1), (2, 3), (1, 3), (2, 4)]",0.009689569473266602,2.286653995513916,30.370854597331586
9,0.6667,0.75,1.0,0.2222,0.5,0.3077,7.0,3.0,19.0,earthquake,2617,5,4,5,5,2,4,3,10,0.12391090393066406,0.6110823154449463,True,v2,original_ranking,9,"[(3, 0), (2, 0), (4, 0), (1, 0), (4, 3), (1, 3), (1, 2), (4, 2), (1, 4)]",0.00965738296508789,2.30332612991333,30.060939748648998
7,0.7143,0.5,0.8333,0.2857,0.5,0.3636,6.0,4.0,13.0,earthquake,7166,5,4,5,5,2,4,3,10,0.12391090393066406,0.557340145111084,True,v2,original_ranking,7,"[(4, 3), (1, 3), (4, 0), (3, 0), (2, 4), (2, 0), (1, 4)]",0.011313199996948242,1.4527771472930908,34.76751340119085
8,0.75,0.5,1.0,0.25,0.5,0.3333,6.0,11.0,16.0,earthquake,1428,5,4,5,5,2,4,3,10,0.12391090393066406,0.6029083728790283,True,v2,original_ranking,8,"[(4, 0), (2, 0), (3, 0), (1, 0), (4, 2), (2, 3), (1, 3), (1, 4)]",0.009708881378173828,2.29429292678833,30.236951619465707
9,0.6667,0.75,1.0,0.2222,0.5,0.3077,7.0,3.0,19.0,earthquake,8328,5,4,5,5,2,4,3,10,0.12391090393066406,0.5864155292510986,True,v2,original_ranking,9,"[(3, 0), (2, 0), (3, 2), (1, 2), (4, 0), (1, 0), (4, 1), (3, 1), (4, 3)]",0.010415315628051758,2.497453451156616,31.517689279502275
