nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,aba_elapsed,ranking_elapsed,best_I
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,2688,5,12.798474788665771,0.9308314323425293,True,original,arrows_sum,0.025330305099487305,0.0011582374572753906,2.000000142226908
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,2688,5,12.798474788665771,0.9308314323425293,True,original,arrows_mean,0.025330305099487305,0.0011029243469238281,0.500000035556727
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,2688,5,12.798474788665771,0.9308314323425293,True,refined_indep_facts,original,0.02302098274230957,0.09761309623718262,36.213517521146194
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,earthquake,2688,5,12.798474788665771,0.9308314323425293,True,refined_indep_facts,refined_indep_facts,0.02302098274230957,0.058031320571899414,1.9471187863828878
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,2688,5,12.798474788665771,0.9308314323425293,True,refined_indep_facts,arrows_sum,0.02302098274230957,0.03720736503601074,2.000000142226908
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,earthquake,2688,5,12.798474788665771,0.9308314323425293,True,refined_indep_facts,arrows_mean,0.02302098274230957,0.03824210166931152,0.511883524698022
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,2494,5,12.798474788665771,0.9267945289611816,True,original,original,0.3489201068878174,0.012659549713134766,37.90096516851544
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,2494,5,12.798474788665771,0.9267945289611816,True,original,refined_indep_facts,0.3489201068878174,0.006957054138183594,2.167412478730304
6,0.3333,1.0,0.3333,0.6667,1.0,0.8,2.0,0.0,5.0,earthquake,2494,5,12.798474788665771,0.9267945289611816,True,original,arrows_sum,0.3489201068878174,0.004208803176879883,2.9997121777478633
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,2494,5,12.798474788665771,0.9267945289611816,True,original,arrows_mean,0.3489201068878174,0.004358768463134766,0.5000065337156141
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,2494,5,12.798474788665771,0.9267945289611816,True,refined_indep_facts,original,0.027184009552001953,0.2633833885192871,37.17045742530743
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,earthquake,2494,5,12.798474788665771,0.9267945289611816,True,refined_indep_facts,refined_indep_facts,0.027184009552001953,0.15508031845092773,2.4669337094880794
4,0.25,0.75,0.1667,0.5,0.5,0.5,3.0,1.0,11.0,earthquake,2494,5,12.798474788665771,0.9267945289611816,True,refined_indep_facts,arrows_sum,0.027184009552001953,0.09604167938232422,2.000022134051396
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,earthquake,2494,5,12.798474788665771,0.9267945289611816,True,refined_indep_facts,arrows_mean,0.027184009552001953,0.09654521942138672,0.5000294670409844
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,183,5,12.798474788665771,0.9306774139404297,True,original,original,0.02785325050354004,0.0034072399139404297,39.83665727835877
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,183,5,12.798474788665771,0.9306774139404297,True,original,refined_indep_facts,0.02785325050354004,0.0017654895782470703,2.3715319817757123
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,183,5,12.798474788665771,0.9306774139404297,True,original,arrows_sum,0.02785325050354004,0.0011601448059082031,2.499995494550657
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,183,5,12.798474788665771,0.9306774139404297,True,original,arrows_mean,0.02785325050354004,0.00113677978515625,0.4999990989101314
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,183,5,12.798474788665771,0.9306774139404297,True,refined_indep_facts,original,0.027985572814941406,0.2830369472503662,39.83665727835877
3,0.3333,0.5,0.1667,0.3333,0.25,0.2857,4.0,4.0,14.0,earthquake,183,5,12.798474788665771,0.9306774139404297,True,refined_indep_facts,refined_indep_facts,0.027985572814941406,0.16794252395629883,2.3715319817757123
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,183,5,12.798474788665771,0.9306774139404297,True,refined_indep_facts,arrows_sum,0.027985572814941406,0.1033480167388916,2.499995494550657
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,earthquake,183,5,12.798474788665771,0.9306774139404297,True,refined_indep_facts,arrows_mean,0.027985572814941406,0.1032419204711914,0.5042993618020079
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,7977,5,12.798474788665771,0.9310991764068604,True,original,original,0.02522587776184082,0.0025587081909179688,36.78436430387947
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,7977,5,12.798474788665771,0.9310991764068604,True,original,refined_indep_facts,0.02522587776184082,0.0018534660339355469,2.14247824302824
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,7977,5,12.798474788665771,0.9310991764068604,True,original,arrows_sum,0.02522587776184082,0.0012183189392089844,1.9999986814396378
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,7977,5,12.798474788665771,0.9310991764068604,True,original,arrows_mean,0.02522587776184082,0.0011899471282958984,0.49999967035990944
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,7977,5,12.798474788665771,0.9310991764068604,True,refined_indep_facts,original,0.023347854614257812,0.0993654727935791,36.78436430387947
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,earthquake,7977,5,12.798474788665771,0.9310991764068604,True,refined_indep_facts,refined_indep_facts,0.023347854614257812,0.0587770938873291,2.14247824302824
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,7977,5,12.798474788665771,0.9310991764068604,True,refined_indep_facts,arrows_sum,0.023347854614257812,0.037007808685302734,1.9999986814396378
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,earthquake,7977,5,12.798474788665771,0.9310991764068604,True,refined_indep_facts,arrows_mean,0.023347854614257812,0.03824734687805176,0.511888439983988
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,3199,5,12.798474788665771,0.9331350326538086,True,original,original,0.02741527557373047,0.0034248828887939453,40.39261099237938
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,3199,5,12.798474788665771,0.9331350326538086,True,original,refined_indep_facts,0.02741527557373047,0.0020017623901367188,2.4713596982132575
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,3199,5,12.798474788665771,0.9331350326538086,True,original,arrows_sum,0.02741527557373047,0.0012128353118896484,2.5011841490235374
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,3199,5,12.798474788665771,0.9331350326538086,True,original,arrows_mean,0.02741527557373047,0.0011110305786132812,0.5002368298047075
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,3199,5,12.798474788665771,0.9331350326538086,True,refined_indep_facts,original,0.02619767189025879,0.2781856060028076,40.39261099237938
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,earthquake,3199,5,12.798474788665771,0.9331350326538086,True,refined_indep_facts,refined_indep_facts,0.02619767189025879,0.16557884216308594,2.4713596982132575
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,3199,5,12.798474788665771,0.9331350326538086,True,refined_indep_facts,arrows_sum,0.02619767189025879,0.10304713249206543,2.5011841490235374
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,earthquake,3199,5,12.798474788665771,0.9331350326538086,True,refined_indep_facts,arrows_mean,0.02619767189025879,0.10138344764709473,0.5004101686158766
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,316,5,12.798474788665771,0.9265894889831543,True,original,original,0.5455224514007568,0.0032651424407958984,38.067543316120755
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,316,5,12.798474788665771,0.9265894889831543,True,original,refined_indep_facts,0.5455224514007568,0.0017905235290527344,2.226417730466827
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,316,5,12.798474788665771,0.9265894889831543,True,original,arrows_sum,0.5455224514007568,0.0013461112976074219,2.499985241590812
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,316,5,12.798474788665771,0.9265894889831543,True,original,arrows_mean,0.5455224514007568,0.0011837482452392578,0.4999970483181624
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,316,5,12.798474788665771,0.9265894889831543,True,refined_indep_facts,original,0.027019262313842773,0.2651989459991455,37.38749179012977
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,earthquake,316,5,12.798474788665771,0.9265894889831543,True,refined_indep_facts,refined_indep_facts,0.027019262313842773,0.15771079063415527,2.535410921203793
4,0.25,0.75,0.1667,0.5,0.5,0.5,3.0,1.0,11.0,earthquake,316,5,12.798474788665771,0.9265894889831543,True,refined_indep_facts,arrows_sum,0.027019262313842773,0.09797358512878418,2.0000156588412716
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,earthquake,316,5,12.798474788665771,0.9265894889831543,True,refined_indep_facts,arrows_mean,0.027019262313842773,0.09608888626098633,0.5000173043030138
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,8266,5,12.798474788665771,0.9202930927276611,True,original,original,0.15344548225402832,0.0034432411193847656,38.70086938302324
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,8266,5,12.798474788665771,0.9202930927276611,True,original,refined_indep_facts,0.15344548225402832,0.00177001953125,2.445098520467124
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,8266,5,12.798474788665771,0.9202930927276611,True,original,arrows_sum,0.15344548225402832,0.001195669174194336,2.500341563303587
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,8266,5,12.798474788665771,0.9202930927276611,True,original,arrows_mean,0.15344548225402832,0.001232147216796875,0.5000683126607174
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,8266,5,12.798474788665771,0.9202930927276611,True,refined_indep_facts,original,0.027454853057861328,0.26060009002685547,37.9761053194566
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,earthquake,8266,5,12.798474788665771,0.9202930927276611,True,refined_indep_facts,refined_indep_facts,0.027454853057861328,0.15648102760314941,2.7522031197440358
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,8266,5,12.798474788665771,0.9202930927276611,True,refined_indep_facts,arrows_sum,0.027454853057861328,0.09642362594604492,2.000233656593004
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,earthquake,8266,5,12.798474788665771,0.9202930927276611,True,refined_indep_facts,arrows_mean,0.027454853057861328,0.09586429595947266,0.5001443655525153
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,1532,5,12.798474788665771,0.9252643585205078,True,original,original,0.025163650512695312,0.0032529830932617188,36.65624542616652
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,1532,5,12.798474788665771,0.9252643585205078,True,original,refined_indep_facts,0.025163650512695312,0.0016777515411376953,2.090865601253192
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,1532,5,12.798474788665771,0.9252643585205078,True,original,arrows_sum,0.025163650512695312,0.0010941028594970703,2.000001747616524
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,1532,5,12.798474788665771,0.9252643585205078,True,original,arrows_mean,0.025163650512695312,0.0011432170867919922,0.500000436904131
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,1532,5,12.798474788665771,0.9252643585205078,True,refined_indep_facts,original,0.023613929748535156,0.09609341621398926,36.65624542616652
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,earthquake,1532,5,12.798474788665771,0.9252643585205078,True,refined_indep_facts,refined_indep_facts,0.023613929748535156,0.058507680892944336,2.090865601253192
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,1532,5,12.798474788665771,0.9252643585205078,True,refined_indep_facts,arrows_sum,0.023613929748535156,0.03859210014343262,2.000001747616524
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,earthquake,1532,5,12.798474788665771,0.9252643585205078,True,refined_indep_facts,arrows_mean,0.023613929748535156,0.037856340408325195,0.512184332914063
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,1009,5,12.798474788665771,0.9228532314300537,True,original,original,0.027424097061157227,0.003421783447265625,39.56475062266706
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,1009,5,12.798474788665771,0.9228532314300537,True,original,refined_indep_facts,0.027424097061157227,0.001772165298461914,2.1979253513181947
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,1009,5,12.798474788665771,0.9228532314300537,True,original,arrows_sum,0.027424097061157227,0.0011777877807617188,2.500177173548233
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,1009,5,12.798474788665771,0.9228532314300537,True,original,arrows_mean,0.027424097061157227,0.001140594482421875,0.5000354347096466
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,1009,5,12.798474788665771,0.9228532314300537,True,refined_indep_facts,original,0.02667522430419922,0.28301119804382324,39.56475062266706
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,earthquake,1009,5,12.798474788665771,0.9228532314300537,True,refined_indep_facts,refined_indep_facts,0.02667522430419922,0.16563677787780762,2.1979253513181947
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,1009,5,12.798474788665771,0.9228532314300537,True,refined_indep_facts,arrows_sum,0.02667522430419922,0.10359525680541992,2.500177173548233
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,earthquake,1009,5,12.798474788665771,0.9228532314300537,True,refined_indep_facts,arrows_mean,0.02667522430419922,0.10627913475036621,0.5000742203466266
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,2250,5,12.798474788665771,0.9268450736999512,True,original,original,0.02642679214477539,0.0033767223358154297,36.606001056909015
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,2250,5,12.798474788665771,0.9268450736999512,True,original,refined_indep_facts,0.02642679214477539,0.0017387866973876953,2.0363118567489247
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,2250,5,12.798474788665771,0.9268450736999512,True,original,arrows_sum,0.02642679214477539,0.0012347698211669922,1.9999989802137936
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,2250,5,12.798474788665771,0.9268450736999512,True,original,arrows_mean,0.02642679214477539,0.0011844635009765625,0.4999997450534484
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,2250,5,12.798474788665771,0.9268450736999512,True,refined_indep_facts,original,0.023577451705932617,0.09975171089172363,36.606001056909015
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,earthquake,2250,5,12.798474788665771,0.9268450736999512,True,refined_indep_facts,refined_indep_facts,0.023577451705932617,0.06026101112365723,2.0363118567489247
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,2250,5,12.798474788665771,0.9268450736999512,True,refined_indep_facts,arrows_sum,0.023577451705932617,0.03754997253417969,1.9999989802137936
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,earthquake,2250,5,12.798474788665771,0.9268450736999512,True,refined_indep_facts,arrows_mean,0.023577451705932617,0.03944993019104004,0.512992318525002
6,0.3333,1.0,0.3333,0.6667,1.0,0.8,2.0,0.0,14.0,earthquake,4447,5,12.798474788665771,0.918510913848877,True,original,original,0.4802708625793457,0.2235870361328125,36.471539205311146
6,0.3333,1.0,0.3333,0.6667,1.0,0.8,2.0,0.0,14.0,earthquake,4447,5,12.798474788665771,0.918510913848877,True,original,refined_indep_facts,0.4802708625793457,0.12367057800292969,1.0766405197259983
9,0.5556,1.0,0.8333,0.4444,1.0,0.6154,5.0,0.0,5.0,earthquake,4447,5,12.798474788665771,0.918510913848877,True,original,arrows_sum,0.4802708625793457,0.07699775695800781,4.500127507629733
8,0.625,0.75,0.8333,0.375,0.75,0.5,6.0,1.0,4.0,earthquake,4447,5,12.798474788665771,0.918510913848877,True,original,arrows_mean,0.4802708625793457,0.07727456092834473,0.5000159384537166
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,4447,5,12.798474788665771,0.918510913848877,True,refined_indep_facts,original,0.027167320251464844,0.2676808834075928,35.945913911647175
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,earthquake,4447,5,12.798474788665771,0.918510913848877,True,refined_indep_facts,refined_indep_facts,0.027167320251464844,0.15718436241149902,2.2458659460069357
4,0.25,0.75,0.1667,0.5,0.5,0.5,3.0,1.0,11.0,earthquake,4447,5,12.798474788665771,0.918510913848877,True,refined_indep_facts,arrows_sum,0.027167320251464844,0.09911274909973145,2.0000130177865434
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,earthquake,4447,5,12.798474788665771,0.918510913848877,True,refined_indep_facts,arrows_mean,0.027167320251464844,0.09829235076904297,0.5000180602251392
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,2415,5,12.798474788665771,0.933962345123291,True,original,original,0.3672652244567871,0.023690462112426758,37.371266212766656
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,2415,5,12.798474788665771,0.933962345123291,True,original,refined_indep_facts,0.3672652244567871,0.01372218132019043,2.4745078433459864
6,0.3333,1.0,0.3333,0.6667,1.0,0.8,2.0,0.0,5.0,earthquake,2415,5,12.798474788665771,0.933962345123291,True,original,arrows_sum,0.3672652244567871,0.008532524108886719,3.0024086187098162
6,0.3333,1.0,0.3333,0.6667,1.0,0.8,2.0,0.0,5.0,earthquake,2415,5,12.798474788665771,0.933962345123291,True,original,arrows_mean,0.3672652244567871,0.008835315704345703,0.500401436451636
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,2415,5,12.798474788665771,0.933962345123291,True,refined_indep_facts,original,0.02664041519165039,0.25784850120544434,37.371266212766656
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,earthquake,2415,5,12.798474788665771,0.933962345123291,True,refined_indep_facts,refined_indep_facts,0.02664041519165039,0.15605974197387695,2.4745078433459864
4,0.25,0.75,0.1667,0.5,0.5,0.5,3.0,1.0,11.0,earthquake,2415,5,12.798474788665771,0.933962345123291,True,refined_indep_facts,arrows_sum,0.02664041519165039,0.09740734100341797,2.0004575253497086
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,earthquake,2415,5,12.798474788665771,0.933962345123291,True,refined_indep_facts,arrows_mean,0.02664041519165039,0.09957075119018555,0.5004788799697555
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,3595,5,12.798474788665771,0.9375953674316406,True,original,original,0.025891542434692383,0.0032994747161865234,36.436116168169974
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,3595,5,12.798474788665771,0.9375953674316406,True,original,refined_indep_facts,0.025891542434692383,0.001953601837158203,2.0107139015901474
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,3595,5,12.798474788665771,0.9375953674316406,True,original,arrows_sum,0.025891542434692383,0.0012290477752685547,1.9999953952613334
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,3595,5,12.798474788665771,0.9375953674316406,True,original,arrows_mean,0.025891542434692383,0.0011947154998779297,0.49999884881533335
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,3595,5,12.798474788665771,0.9375953674316406,True,refined_indep_facts,original,0.023038387298583984,0.0948634147644043,36.436116168169974
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,earthquake,3595,5,12.798474788665771,0.9375953674316406,True,refined_indep_facts,refined_indep_facts,0.023038387298583984,0.05885887145996094,2.0107139015901474
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,3595,5,12.798474788665771,0.9375953674316406,True,refined_indep_facts,arrows_sum,0.023038387298583984,0.03760814666748047,1.9999953952613334
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,earthquake,3595,5,12.798474788665771,0.9375953674316406,True,refined_indep_facts,arrows_mean,0.023038387298583984,0.03800368309020996,0.5137627351625702
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,4187,5,12.798474788665771,0.9165451526641846,True,original,original,0.029895782470703125,0.0034341812133789062,39.951611852108925
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,4187,5,12.798474788665771,0.9165451526641846,True,original,refined_indep_facts,0.029895782470703125,0.002051115036010742,2.3184132783082076
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,4187,5,12.798474788665771,0.9165451526641846,True,original,arrows_sum,0.029895782470703125,0.0011553764343261719,2.500032539300979
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,4187,5,12.798474788665771,0.9165451526641846,True,original,arrows_mean,0.029895782470703125,0.001173257827758789,0.5000065078601958
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,4187,5,12.798474788665771,0.9165451526641846,True,refined_indep_facts,original,0.026218414306640625,0.28334665298461914,39.951611852108925
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,earthquake,4187,5,12.798474788665771,0.9165451526641846,True,refined_indep_facts,refined_indep_facts,0.026218414306640625,0.1665341854095459,2.3184132783082076
