nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,dataset,seed,n_nodes,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,aba_elapsed,ranking_elapsed,num_edges_est,best_model,best_I
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,earthquake,359,5,12.815904378890991,0.9104597568511963,True,refined_indep_facts,arrows_mean,0.02616405487060547,0.09816098213195801,1,"frozenset({(2, 0)})",0.5004795160001517
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,9096,5,12.815904378890991,0.9125292301177979,True,original,original,0.027643442153930664,0.0033621788024902344,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.489752205963484
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,9096,5,12.815904378890991,0.9125292301177979,True,original,refined_indep_facts,0.027643442153930664,0.0016961097717285156,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.023902939107493
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,9096,5,12.815904378890991,0.9125292301177979,True,original,arrows_sum,0.027643442153930664,0.0012302398681640625,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999995641612514
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,9096,5,12.815904378890991,0.9125292301177979,True,original,arrows_mean,0.027643442153930664,0.0012047290802001953,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",0.49999989104031284
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,9096,5,12.815904378890991,0.9125292301177979,True,refined_indep_facts,original,0.023070573806762695,0.09575510025024414,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.489752205963484
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,5.0,earthquake,9096,5,12.815904378890991,0.9125292301177979,True,refined_indep_facts,refined_indep_facts,0.023070573806762695,0.05774736404418945,2,"frozenset({(0, 3), (2, 0)})",2.023902939107493
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,9096,5,12.815904378890991,0.9125292301177979,True,refined_indep_facts,arrows_sum,0.023070573806762695,0.038420677185058594,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999995641612514
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,earthquake,9096,5,12.815904378890991,0.9125292301177979,True,refined_indep_facts,arrows_mean,0.023070573806762695,0.03680014610290527,1,"frozenset({(1, 0)})",0.5133140625921888
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,3533,5,12.815904378890991,0.9093329906463623,True,original,original,0.026144981384277344,0.0037217140197753906,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.89901299062182
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,3533,5,12.815904378890991,0.9093329906463623,True,original,refined_indep_facts,0.026144981384277344,0.0017857551574707031,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.1602387785608186
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,3533,5,12.815904378890991,0.9093329906463623,True,original,arrows_sum,0.026144981384277344,0.0012347698211669922,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999998570926043
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,3533,5,12.815904378890991,0.9093329906463623,True,original,arrows_mean,0.026144981384277344,0.0011487007141113281,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",0.4999999642731511
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,3533,5,12.815904378890991,0.9093329906463623,True,refined_indep_facts,original,0.0235748291015625,0.10069727897644043,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.89901299062182
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,5.0,earthquake,3533,5,12.815904378890991,0.9093329906463623,True,refined_indep_facts,refined_indep_facts,0.0235748291015625,0.05912017822265625,2,"frozenset({(0, 3), (2, 0)})",2.1602387785608186
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,3533,5,12.815904378890991,0.9093329906463623,True,refined_indep_facts,arrows_sum,0.0235748291015625,0.03813743591308594,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999998570926043
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,earthquake,3533,5,12.815904378890991,0.9093329906463623,True,refined_indep_facts,arrows_mean,0.0235748291015625,0.037728071212768555,1,"frozenset({(2, 0)})",0.5118954996713406
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,4125,5,12.815904378890991,0.9152679443359375,True,original,original,0.20652508735656738,0.0038995742797851562,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",38.54447650498557
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,4125,5,12.815904378890991,0.9152679443359375,True,original,refined_indep_facts,0.20652508735656738,0.001941680908203125,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",2.4174362219053736
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,4125,5,12.815904378890991,0.9152679443359375,True,original,arrows_sum,0.20652508735656738,0.0011484622955322266,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",2.500029313267196
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,4125,5,12.815904378890991,0.9152679443359375,True,original,arrows_mean,0.20652508735656738,0.0011706352233886719,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",0.5000058626534392
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,4125,5,12.815904378890991,0.9152679443359375,True,refined_indep_facts,original,0.02752542495727539,0.2621893882751465,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",37.89311545512568
2,1.0,0.0,0.3333,0.0,0.0,,4.0,15.0,earthquake,4125,5,12.815904378890991,0.9152679443359375,True,refined_indep_facts,refined_indep_facts,0.02752542495727539,0.15838360786437988,2,"frozenset({(0, 1), (3, 0)})",2.73089374743505
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,4125,5,12.815904378890991,0.9152679443359375,True,refined_indep_facts,arrows_sum,0.02752542495727539,0.09740114212036133,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.0000172919606807
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,earthquake,4125,5,12.815904378890991,0.9152679443359375,True,refined_indep_facts,arrows_mean,0.02752542495727539,0.09745645523071289,1,"frozenset({(1, 0)})",0.5000298943599799
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,3094,5,12.815904378890991,0.9231383800506592,True,original,original,0.02668476104736328,0.003238677978515625,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.640501569604005
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,3094,5,12.815904378890991,0.9231383800506592,True,original,refined_indep_facts,0.02668476104736328,0.0017039775848388672,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.0629958559380457
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,3094,5,12.815904378890991,0.9231383800506592,True,original,arrows_sum,0.02668476104736328,0.0011248588562011719,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999963239828014
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,3094,5,12.815904378890991,0.9231383800506592,True,original,arrows_mean,0.02668476104736328,0.0012028217315673828,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",0.49999908099570034
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,3094,5,12.815904378890991,0.9231383800506592,True,refined_indep_facts,original,0.023079872131347656,0.09541702270507812,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.640501569604005
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,5.0,earthquake,3094,5,12.815904378890991,0.9231383800506592,True,refined_indep_facts,refined_indep_facts,0.023079872131347656,0.06017017364501953,2,"frozenset({(0, 3), (2, 0)})",2.0629958559380457
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,3094,5,12.815904378890991,0.9231383800506592,True,refined_indep_facts,arrows_sum,0.023079872131347656,0.038907766342163086,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999963239828014
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,earthquake,3094,5,12.815904378890991,0.9231383800506592,True,refined_indep_facts,arrows_mean,0.023079872131347656,0.03750801086425781,1,"frozenset({(4, 0)})",0.5122048635987329
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,6398,5,12.815904378890991,0.9180395603179932,True,original,original,0.026798486709594727,0.0034368038177490234,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",37.17159001637817
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,6398,5,12.815904378890991,0.9180395603179932,True,original,refined_indep_facts,0.026798486709594727,0.0017518997192382812,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.238743866750549
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,6398,5,12.815904378890991,0.9180395603179932,True,original,arrows_sum,0.026798486709594727,0.001157999038696289,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.000011186836579
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,6398,5,12.815904378890991,0.9180395603179932,True,original,arrows_mean,0.026798486709594727,0.0011348724365234375,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",0.5000027967091447
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,6398,5,12.815904378890991,0.9180395603179932,True,refined_indep_facts,original,0.023367881774902344,0.09644818305969238,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",37.17159001637817
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,5.0,earthquake,6398,5,12.815904378890991,0.9180395603179932,True,refined_indep_facts,refined_indep_facts,0.023367881774902344,0.05879378318786621,2,"frozenset({(0, 3), (2, 0)})",2.238743866750549
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,6398,5,12.815904378890991,0.9180395603179932,True,refined_indep_facts,arrows_sum,0.023367881774902344,0.03770804405212402,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.000011186836579
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,earthquake,6398,5,12.815904378890991,0.9180395603179932,True,refined_indep_facts,arrows_mean,0.023367881774902344,0.03830289840698242,1,"frozenset({(2, 0)})",0.5165327463532731
4,1.0,0.0,0.4444,0.0,0.0,,7.0,19.0,survey,7816,6,2006.12597990036,18.355926513671875,True,original,original,2.3380918502807617,0.1803300380706787,4,"frozenset({(3, 1), (5, 3), (0, 3), (2, 1)})",18.768864050345808
4,1.0,0.0,0.4444,0.0,0.0,,7.0,19.0,survey,7816,6,2006.12597990036,18.355926513671875,True,original,refined_indep_facts,2.3380918502807617,0.1449298858642578,4,"frozenset({(3, 1), (5, 3), (0, 3), (2, 1)})",6.102265912776246
7,1.0,0.0,0.7778,0.0,0.0,,10.0,22.0,survey,7816,6,2006.12597990036,18.355926513671875,True,original,arrows_sum,2.3380918502807617,0.07381558418273926,7,"frozenset({(4, 0), (2, 1), (4, 3), (3, 1), (0, 3), (5, 0), (5, 3)})",3.4998987149457763
6,0.8333,0.1667,0.5556,0.1667,0.1667,0.1667,7.0,17.0,survey,7816,6,2006.12597990036,18.355926513671875,True,original,arrows_mean,2.3380918502807617,0.07351851463317871,6,"frozenset({(2, 1), (3, 1), (0, 3), (0, 5), (5, 3), (4, 1)})",0.5000269181561944
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,11.0,survey,7816,6,2006.12597990036,18.355926513671875,True,refined_indep_facts,original,0.0468897819519043,0.04185342788696289,2,"frozenset({(1, 2), (3, 5)})",12.925152006660355
1,1.0,0.0,0.1111,0.0,0.0,,6.0,17.0,survey,7816,6,2006.12597990036,18.355926513671875,True,refined_indep_facts,refined_indep_facts,0.0468897819519043,0.03444790840148926,1,"frozenset({(5, 3)})",8.802711734191218
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,12.0,survey,7816,6,2006.12597990036,18.355926513671875,True,refined_indep_facts,arrows_sum,0.0468897819519043,0.018120765686035156,2,"frozenset({(5, 3), (1, 2)})",1.0001154862048813
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,12.0,survey,7816,6,2006.12597990036,18.355926513671875,True,refined_indep_facts,arrows_mean,0.0468897819519043,0.018329620361328125,1,"frozenset({(1, 3)})",0.5001013031496313
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,15.0,survey,3578,6,2006.12597990036,18.490468740463257,True,original,original,0.904350996017456,0.4493992328643799,4,"frozenset({(5, 3), (1, 3), (2, 1), (4, 1)})",13.524535103881625
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,16.0,survey,3578,6,2006.12597990036,18.490468740463257,True,original,refined_indep_facts,0.904350996017456,0.40529823303222656,3,"frozenset({(5, 3), (1, 3), (2, 1)})",5.280239718126025
8,0.625,0.5,0.5556,0.375,0.5,0.4286,6.0,9.0,survey,3578,6,2006.12597990036,18.490468740463257,True,original,arrows_sum,0.904350996017456,0.21318268775939941,8,"frozenset({(1, 3), (1, 2), (4, 3), (4, 2), (2, 3), (5, 3), (4, 1), (5, 2)})",4.005004182155459
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,12.0,survey,3578,6,2006.12597990036,18.490468740463257,True,original,arrows_mean,0.904350996017456,0.2154541015625,5,"frozenset({(4, 1), (4, 2), (5, 3), (1, 3), (5, 2)})",0.500844884619289
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,11.0,survey,3578,6,2006.12597990036,18.490468740463257,True,refined_indep_facts,original,0.0453493595123291,0.024993181228637695,2,"frozenset({(1, 2), (3, 5)})",10.783692780354198
1,1.0,0.0,0.1111,0.0,0.0,,6.0,17.0,survey,3578,6,2006.12597990036,18.490468740463257,True,refined_indep_facts,refined_indep_facts,0.0453493595123291,0.02107071876525879,1,"frozenset({(5, 3)})",6.63291558265611
2,1.0,0.0,0.2222,0.0,0.0,,6.0,19.0,survey,3578,6,2006.12597990036,18.490468740463257,True,refined_indep_facts,arrows_sum,0.0453493595123291,0.011797428131103516,2,"frozenset({(5, 3), (2, 1)})",1.0018580635799292
1,1.0,0.0,0.1111,0.0,0.0,,6.0,17.0,survey,3578,6,2006.12597990036,18.490468740463257,True,refined_indep_facts,arrows_mean,0.0453493595123291,0.011979341506958008,1,"frozenset({(5, 3)})",0.501560938118408
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,14.0,survey,2656,6,2006.12597990036,18.400287628173828,True,original,original,1.783674955368042,3.443668842315674,5,"frozenset({(2, 1), (3, 1), (2, 5), (4, 1), (3, 5)})",17.712582076800622
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,14.0,survey,2656,6,2006.12597990036,18.400287628173828,True,original,refined_indep_facts,1.783674955368042,2.6795966625213623,5,"frozenset({(2, 1), (3, 1), (2, 5), (4, 1), (3, 5)})",4.5880939302940025
11,0.6364,0.6667,0.7778,0.3636,0.6667,0.4706,7.0,13.0,survey,2656,6,2006.12597990036,18.400287628173828,True,original,arrows_sum,1.783674955368042,1.291327953338623,11,"frozenset({(0, 1), (1, 2), (0, 4), (3, 1), (5, 1), (4, 2), (0, 2), (3, 2), (4, 1), (3, 5), (5, 2)})",5.501241288107261
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,6.0,16.0,survey,2656,6,2006.12597990036,18.400287628173828,True,original,arrows_mean,1.783674955368042,1.2932939529418945,6,"frozenset({(0, 1), (0, 4), (3, 1), (0, 2), (3, 5), (5, 2)})",0.5002773926407568
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,12.0,survey,2656,6,2006.12597990036,18.400287628173828,True,refined_indep_facts,original,0.05247068405151367,0.06866192817687988,2,"frozenset({(5, 3), (1, 2)})",11.18086549455746
1,1.0,0.0,0.1111,0.0,0.0,,6.0,22.0,survey,2656,6,2006.12597990036,18.400287628173828,True,refined_indep_facts,refined_indep_facts,0.05247068405151367,0.053923845291137695,1,"frozenset({(1, 4)})",8.277153375995976
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,11.0,survey,2656,6,2006.12597990036,18.400287628173828,True,refined_indep_facts,arrows_sum,0.05247068405151367,0.029328107833862305,2,"frozenset({(1, 2), (3, 5)})",1.000033883949382
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,12.0,survey,2656,6,2006.12597990036,18.400287628173828,True,refined_indep_facts,arrows_mean,0.05247068405151367,0.028530120849609375,1,"frozenset({(1, 2)})",0.500020702200352
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,6.0,13.0,survey,2688,6,2006.12597990036,18.296077251434326,True,original,original,1.5275804996490479,0.02134847640991211,6,"frozenset({(0, 1), (2, 3), (0, 2), (5, 3), (4, 1), (5, 2)})",13.989248106467596
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,6.0,13.0,survey,2688,6,2006.12597990036,18.296077251434326,True,original,refined_indep_facts,1.5275804996490479,0.016172170639038086,6,"frozenset({(0, 1), (2, 3), (0, 2), (5, 3), (4, 1), (5, 2)})",3.631008630977156
7,0.7143,0.3333,0.5556,0.2857,0.3333,0.3077,7.0,12.0,survey,2688,6,2006.12597990036,18.296077251434326,True,original,arrows_sum,1.5275804996490479,0.008279561996459961,7,"frozenset({(0, 1), (0, 3), (0, 2), (5, 3), (3, 2), (4, 1), (5, 2)})",3.5013284860248644
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,7.0,11.0,survey,2688,6,2006.12597990036,18.296077251434326,True,original,arrows_mean,1.5275804996490479,0.007911205291748047,6,"frozenset({(0, 1), (0, 3), (0, 2), (5, 3), (3, 2), (4, 1)})",0.5002214143374774
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,12.0,survey,2688,6,2006.12597990036,18.296077251434326,True,refined_indep_facts,original,0.050328969955444336,0.06756162643432617,2,"frozenset({(5, 3), (1, 2)})",13.27135429628077
1,1.0,0.0,0.1111,0.0,0.0,,6.0,22.0,survey,2688,6,2006.12597990036,18.296077251434326,True,refined_indep_facts,refined_indep_facts,0.050328969955444336,0.05408501625061035,1,"frozenset({(1, 4)})",9.427663585872489
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,15.0,survey,2688,6,2006.12597990036,18.296077251434326,True,refined_indep_facts,arrows_sum,0.050328969955444336,0.02804255485534668,2,"frozenset({(4, 1), (3, 5)})",1.000341594387292
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,16.0,survey,2688,6,2006.12597990036,18.296077251434326,True,refined_indep_facts,arrows_mean,0.050328969955444336,0.028304338455200195,1,"frozenset({(4, 1)})",0.5003415943872919
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,19.0,survey,2494,6,2006.12597990036,18.33539128303528,True,original,original,1.4949567317962646,4.793784856796265,3,"frozenset({(3, 1), (2, 1), (3, 5)})",12.549752230266575
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,19.0,survey,2494,6,2006.12597990036,18.33539128303528,True,original,refined_indep_facts,1.4949567317962646,4.577822685241699,3,"frozenset({(3, 1), (2, 1), (3, 5)})",5.171623209473894
11,0.6364,0.6667,0.7778,0.3636,0.6667,0.4706,7.0,11.0,survey,2494,6,2006.12597990036,18.33539128303528,True,original,arrows_sum,1.4949567317962646,2.4406344890594482,11,"frozenset({(0, 1), (2, 1), (4, 3), (3, 1), (1, 5), (0, 3), (4, 5), (0, 5), (2, 5), (4, 1), (3, 5)})",5.512074167936308
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,8.0,17.0,survey,2494,6,2006.12597990036,18.33539128303528,True,original,arrows_mean,1.4949567317962646,2.433793067932129,4,"frozenset({(0, 3), (2, 5), (5, 1), (0, 5)})",0.5019070984579144
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,11.0,survey,2494,6,2006.12597990036,18.33539128303528,True,refined_indep_facts,original,0.047684431076049805,0.023777246475219727,2,"frozenset({(1, 2), (3, 5)})",12.698739667616733
1,1.0,0.0,0.1111,0.0,0.0,,6.0,17.0,survey,2494,6,2006.12597990036,18.33539128303528,True,refined_indep_facts,refined_indep_facts,0.047684431076049805,0.021595478057861328,1,"frozenset({(5, 3)})",6.5186133773146695
2,1.0,0.0,0.2222,0.0,0.0,,6.0,19.0,survey,2494,6,2006.12597990036,18.33539128303528,True,refined_indep_facts,arrows_sum,0.047684431076049805,0.011364936828613281,2,"frozenset({(5, 3), (2, 1)})",1.000680021077157
1,1.0,0.0,0.1111,0.0,0.0,,6.0,19.0,survey,2494,6,2006.12597990036,18.33539128303528,True,refined_indep_facts,arrows_mean,0.047684431076049805,0.011683464050292969,1,"frozenset({(2, 1)})",0.5006594266346953
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,16.0,survey,183,6,2006.12597990036,18.398890733718872,True,original,original,0.8295655250549316,0.07648777961730957,3,"frozenset({(5, 3), (1, 3), (2, 1)})",13.101053736736617
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,16.0,survey,183,6,2006.12597990036,18.398890733718872,True,original,refined_indep_facts,0.8295655250549316,0.07349872589111328,3,"frozenset({(5, 3), (1, 3), (2, 1)})",5.430332770316385
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,6.0,15.0,survey,183,6,2006.12597990036,18.398890733718872,True,original,arrows_sum,0.8295655250549316,0.03866887092590332,6,"frozenset({(0, 1), (2, 1), (0, 3), (2, 3), (5, 3), (4, 1)})",3.0037210840957007
5,0.8,0.1667,0.4444,0.2,0.1667,0.1818,7.0,16.0,survey,183,6,2006.12597990036,18.398890733718872,True,original,arrows_mean,0.8295655250549316,0.04142141342163086,5,"frozenset({(2, 1), (0, 3), (2, 3), (5, 3), (4, 1)})",0.5006227279627096
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,11.0,survey,183,6,2006.12597990036,18.398890733718872,True,refined_indep_facts,original,0.04482531547546387,0.023889780044555664,2,"frozenset({(1, 2), (3, 5)})",13.810959199137006
1,1.0,0.0,0.1111,0.0,0.0,,6.0,17.0,survey,183,6,2006.12597990036,18.398890733718872,True,refined_indep_facts,refined_indep_facts,0.04482531547546387,0.022036075592041016,1,"frozenset({(5, 3)})",6.9034607450389665
2,1.0,0.0,0.2222,0.0,0.0,,6.0,19.0,survey,183,6,2006.12597990036,18.398890733718872,True,refined_indep_facts,arrows_sum,0.04482531547546387,0.012276887893676758,2,"frozenset({(5, 3), (2, 1)})",1.0011950568478742
1,1.0,0.0,0.1111,0.0,0.0,,6.0,19.0,survey,183,6,2006.12597990036,18.398890733718872,True,refined_indep_facts,arrows_mean,0.04482531547546387,0.012014389038085938,1,"frozenset({(2, 1)})",0.5006038130052164
3,1.0,0.0,0.3333,0.0,0.0,,6.0,20.0,survey,7977,6,2006.12597990036,18.32745885848999,True,original,original,1.7910103797912598,2.1539554595947266,3,"frozenset({(3, 1), (5, 3), (2, 1)})",12.37707365134639
3,1.0,0.0,0.3333,0.0,0.0,,6.0,20.0,survey,7977,6,2006.12597990036,18.32745885848999,True,original,refined_indep_facts,1.7910103797912598,2.074202537536621,3,"frozenset({(3, 1), (5, 3), (2, 1)})",4.9930435752328775
10,0.8,0.3333,0.8889,0.2,0.3333,0.25,9.0,20.0,survey,7977,6,2006.12597990036,18.32745885848999,True,original,arrows_sum,1.7910103797912598,1.116032600402832,10,"frozenset({(2, 4), (2, 1), (3, 4), (1, 5), (3, 1), (1, 4), (4, 5), (0, 5), (2, 5), (3, 5)})",5.003831200153051
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,6.0,13.0,survey,7977,6,2006.12597990036,18.32745885848999,True,original,arrows_mean,1.7910103797912598,1.100583791732788,5,"frozenset({(2, 1), (1, 5), (4, 3), (2, 5), (4, 1)})",0.5010345178355666
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,11.0,survey,7977,6,2006.12597990036,18.32745885848999,True,refined_indep_facts,original,0.04730582237243652,0.022261619567871094,2,"frozenset({(1, 2), (3, 5)})",11.98271894649776
