nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
9,0.8889,0.05,0.32,0.1111,0.05,0.069,26.0,77.0,random_graphs_n10_e20,1428,10,20,3,3,0,2,1,15,0.24201726913452148,2.2117128372192383,True,v2,original_ranking,9,"[(8, 2), (3, 2), (9, 3), (6, 3), (3, 0), (8, 3), (8, 6), (8, 1), (4, 0)]",0,630.6358592510223,74.22226123702734
9,0.7778,0.1,0.28,0.2222,0.1,0.1379,23.0,73.0,random_graphs_n10_e20,8328,10,20,3,3,0,2,1,15,0.24201726913452148,1.5610778331756592,True,v2,original_ranking,9,"[(2, 4), (3, 1), (4, 1), (5, 1), (7, 4), (8, 6), (1, 6), (3, 6), (0, 6)]",0,823.0875864028931,23.906103702452217
8,0.875,0.05,0.28,0.125,0.05,0.0714,25.0,70.0,random_graphs_n10_e20,8289,10,20,3,3,0,2,1,15,0.24201726913452148,1.5687763690948486,True,v2,original_ranking,8,"[(3, 6), (7, 1), (2, 1), (2, 8), (7, 8), (4, 1), (1, 6), (9, 8)]",0,700.4262263774872,-27.82291571276865
6,1.0,0.0,0.24,0.0,0.0,,25.0,73.0,random_graphs_n10_e20,5978,10,20,3,3,0,2,1,15,0.24201726913452148,2.1378672122955322,True,v2,original_ranking,6,"[(0, 9), (4, 9), (1, 9), (3, 6), (2, 8), (7, 2)]",0,1332.2561764717102,-131.27988410771866
10,1.0,0.0,0.4,0.0,0.0,,30.0,71.0,random_graphs_n10_e20,5511,10,20,3,3,0,2,1,15,0.24201726913452148,1.4511799812316895,True,v2,original_ranking,10,"[(5, 9), (4, 9), (7, 1), (2, 1), (4, 3), (5, 3), (6, 9), (9, 1), (1, 8), (0, 8)]",0,929.3456449508667,-38.37490301002424
11,0.9091,0.05,0.4,0.0909,0.05,0.0645,26.0,86.0,random_graphs_n10_e20,5864,10,20,3,3,0,2,1,15,0.24201726913452148,1.4882745742797852,True,v2,original_ranking,11,"[(3, 0), (9, 2), (8, 2), (4, 0), (7, 0), (6, 1), (2, 1), (9, 5), (4, 5), (6, 5), (6, 0)]",0,1067.9250910282135,-45.524759160648884
9,0.7778,0.1,0.28,0.2222,0.1,0.1379,24.0,82.0,random_graphs_n10_e20,606,10,20,3,3,0,2,1,15,0.24201726913452148,2.1190919876098633,True,v2,original_ranking,9,"[(6, 4), (8, 4), (0, 5), (6, 5), (3, 0), (8, 0), (2, 0), (7, 0), (1, 0)]",0,612.7789680957794,-58.664907263375845
9,1.0,0.0,0.36,0.0,0.0,,27.0,74.0,random_graphs_n10_e20,1933,10,20,3,3,0,2,1,15,0.24201726913452148,1.5005385875701904,True,v2,original_ranking,9,"[(2, 7), (1, 6), (0, 7), (7, 6), (3, 7), (4, 8), (1, 8), (3, 6), (4, 7)]",0,692.7946164608002,14.512265144915439
6,1.0,0.0,0.24,0.0,0.0,,25.0,67.0,random_graphs_n10_e20,6071,10,20,3,3,0,2,1,15,0.24201726913452148,1.5352163314819336,True,v2,original_ranking,6,"[(9, 2), (1, 2), (9, 5), (5, 1), (0, 5), (9, 6)]",0,771.4198942184448,-77.62994796610943
9,0.8889,0.05,0.32,0.1111,0.05,0.069,25.0,63.0,random_graphs_n10_e20,5504,10,20,3,3,0,2,1,15,0.24201726913452148,2.0968356132507324,True,v2,original_ranking,9,"[(7, 3), (4, 5), (2, 5), (9, 3), (2, 1), (9, 0), (4, 0), (2, 3), (9, 6)]",0,1262.2189524173737,-148.7256195472155
9,0.7778,0.1,0.28,0.2222,0.1,0.1379,25.0,72.0,random_graphs_n10_e20,5163,10,20,3,3,0,2,1,15,0.24201726913452148,1.5663585662841797,True,v2,original_ranking,9,"[(7, 8), (1, 8), (1, 0), (5, 0), (1, 5), (8, 5), (4, 8), (2, 6), (7, 3)]",0,639.7839689254761,-12.840917685912673
10,0.9,0.05,0.36,0.1,0.05,0.0667,27.0,80.0,random_graphs_n10_e20,2406,10,20,3,3,0,2,1,15,0.24201726913452148,1.5508148670196533,True,v2,original_ranking,10,"[(1, 6), (6, 2), (0, 4), (1, 5), (4, 2), (3, 4), (6, 3), (0, 6), (7, 3), (9, 2)]",0,1097.8692500591278,-92.63181863338016
10,1.0,0.0,0.4,0.0,0.0,,27.0,77.0,random_graphs_n10_e20,304,10,20,3,3,0,2,1,15,0.24201726913452148,2.0981736183166504,True,v2,original_ranking,10,"[(8, 3), (7, 3), (8, 6), (4, 1), (2, 1), (4, 5), (3, 5), (4, 0), (5, 0), (2, 6)]",0,629.0178384780884,28.161472399163017
10,0.9,0.05,0.36,0.1,0.05,0.0667,27.0,75.0,random_graphs_n10_e20,3391,10,20,3,3,0,2,1,15,0.24201726913452148,1.4917516708374023,True,v2,original_ranking,10,"[(8, 9), (4, 7), (3, 7), (0, 7), (4, 0), (2, 0), (7, 9), (4, 2), (1, 2), (5, 4)]",0,1549.5426247119904,-205.40655330660422
6,0.6667,0.1,0.16,0.3333,0.1,0.1538,20.0,66.0,random_graphs_n10_e20,359,10,20,3,3,0,2,1,15,0.24201726913452148,1.5447018146514893,True,v2,original_ranking,6,"[(3, 6), (8, 6), (0, 6), (5, 6), (7, 6), (9, 4)]",0,320.1063117980957,2.805556599088571
4,1.0,0.0,0.16,0.0,0.0,,24.0,85.0,random_graphs_n10_e20,9096,10,20,3,3,0,2,1,15,0.24201726913452148,2.06040620803833,True,v2,original_ranking,4,"[(9, 5), (7, 5), (6, 5), (0, 6)]",0,1016.1314790248871,-106.6176994978385
7,1.0,0.0,0.28,0.0,0.0,,27.0,74.0,random_graphs_n10_e20,3533,10,20,3,3,0,2,1,15,0.24201726913452148,1.4818637371063232,True,v2,original_ranking,7,"[(8, 3), (4, 0), (4, 3), (4, 1), (5, 1), (7, 1), (3, 1)]",0,1041.4396979808807,-15.58733764701142
11,0.9091,0.05,0.4,0.0909,0.05,0.0645,27.0,63.0,random_graphs_n10_e20,4125,10,20,3,3,0,2,1,15,0.24201726913452148,1.5437572002410889,True,v2,original_ranking,11,"[(4, 1), (0, 1), (7, 1), (8, 1), (9, 1), (2, 3), (1, 3), (5, 1), (6, 1), (0, 2), (0, 3)]",0,860.0121493339539,16.579312891205667
10,1.0,0.0,0.4,0.0,0.0,,29.0,72.0,random_graphs_n10_e20,3094,10,20,3,3,0,2,1,15,0.24201726913452148,2.0687429904937744,True,v2,original_ranking,10,"[(9, 7), (5, 8), (0, 8), (2, 8), (1, 8), (7, 8), (2, 6), (5, 3), (3, 6), (8, 3)]",0,1003.3781409263611,-28.36017431114935
10,0.8,0.1,0.32,0.2,0.1,0.1333,25.0,82.0,random_graphs_n10_e20,6398,10,20,3,3,0,2,1,15,0.24201726913452148,1.5694589614868164,True,v2,original_ranking,10,"[(7, 5), (8, 5), (2, 5), (4, 3), (1, 3), (9, 0), (0, 6), (3, 5), (3, 6), (9, 2)]",0,1255.0028223991394,-151.33145918360927
3,1.0,0.0,0.0857,0.0,0.0,,13.0,38.0,random_graphs_n10_e10,7816,10,10,3,3,-1,2,1,5,0.17050600051879883,1.209322452545166,True,v2,original_ranking,3,"[(0, 5), (2, 5), (5, 9)]",0,0.20024514198303223,-42.69549777076647
0,0.0,0.0,0.0,,0.0,,10.0,38.0,random_graphs_n10_e10,3578,10,10,3,3,-1,2,1,5,0.17050600051879883,1.7835447788238525,True,v2,original_ranking,0,[],0,0.2181386947631836,-10.545229196157242
2,1.0,0.0,0.0571,0.0,0.0,,12.0,43.0,random_graphs_n10_e10,2656,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2104697227478027,True,v2,original_ranking,2,"[(3, 6), (2, 6)]",0,0.34042978286743164,-82.557250465141
2,1.0,0.0,0.0571,0.0,0.0,,12.0,57.0,random_graphs_n10_e10,2688,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2281126976013184,True,v2,original_ranking,2,"[(1, 2), (2, 5)]",0,0.26117467880249023,-48.392337407542755
0,0.0,0.0,0.0,,0.0,,10.0,32.0,random_graphs_n10_e10,2494,10,10,3,3,-1,2,1,5,0.17050600051879883,1.208832025527954,True,v2,original_ranking,0,[],0,0.20157098770141602,-19.058470108178355
2,1.0,0.0,0.0571,0.0,0.0,,12.0,28.0,random_graphs_n10_e10,183,10,10,3,3,-1,2,1,5,0.17050600051879883,1.7633113861083984,True,v2,original_ranking,2,"[(4, 7), (0, 4)]",0,0.10773539543151855,11.727909326730964
2,1.0,0.0,0.0571,0.0,0.0,,12.0,60.0,random_graphs_n10_e10,7977,10,10,3,3,-1,2,1,5,0.17050600051879883,1.1889851093292236,True,v2,original_ranking,2,"[(1, 8), (1, 2)]",0,0.26079320907592773,15.446305257339356
4,0.75,0.1,0.0857,0.25,0.1,0.1429,12.0,27.0,random_graphs_n10_e10,3199,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2133731842041016,True,v2,original_ranking,4,"[(3, 5), (5, 8), (1, 3), (1, 6)]",0,0.21669602394104004,19.557709112665393
0,0.0,0.0,0.0,,0.0,,10.0,33.0,random_graphs_n10_e10,316,10,10,3,3,-1,2,1,5,0.17050600051879883,1.1889467239379883,True,v2,original_ranking,0,[],0,0.3647637367248535,-42.135648573724225
0,0.0,0.0,0.0,,0.0,,10.0,28.0,random_graphs_n10_e10,8266,10,10,3,3,-1,2,1,5,0.17050600051879883,1.7522244453430176,True,v2,original_ranking,0,[],0,0.2313549518585205,-26.630774803979207
4,1.0,0.0,0.1143,0.0,0.0,,14.0,56.0,random_graphs_n10_e10,1532,10,10,3,3,-1,2,1,5,0.17050600051879883,1.206514835357666,True,v2,original_ranking,4,"[(0, 1), (0, 2), (3, 5), (0, 3)]",0,0.3400716781616211,-40.19879072922695
0,0.0,0.0,0.0,,0.0,,10.0,43.0,random_graphs_n10_e10,1009,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2342746257781982,True,v2,original_ranking,0,[],0,0.1620922088623047,-2.120705498822245
4,1.0,0.0,0.1143,0.0,0.0,,14.0,37.0,random_graphs_n10_e10,2250,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2353403568267822,True,v2,original_ranking,4,"[(1, 4), (3, 8), (4, 8), (3, 9)]",0,0.16723847389221191,-5.685291383074524
2,1.0,0.0,0.0571,0.0,0.0,,12.0,63.0,random_graphs_n10_e10,4447,10,10,3,3,-1,2,1,5,0.17050600051879883,1.7549588680267334,True,v2,original_ranking,2,"[(3, 4), (4, 7)]",0,0.17093682289123535,-11.638204133390644
1,1.0,0.0,0.0286,0.0,0.0,,10.0,36.0,random_graphs_n10_e10,2415,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2365527153015137,True,v2,original_ranking,1,"[(1, 8)]",0,0.23763513565063477,-26.74220107041975
0,0.0,0.0,0.0,,0.0,,10.0,31.0,random_graphs_n10_e10,3595,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2474391460418701,True,v2,original_ranking,0,[],0,0.14984893798828125,-21.463956312539974
0,0.0,0.0,0.0,,0.0,,10.0,58.0,random_graphs_n10_e10,4187,10,10,3,3,-1,2,1,5,0.17050600051879883,1.1732888221740723,True,v2,original_ranking,0,[],0,0.2672724723815918,-82.56850739387075
4,1.0,0.0,0.1143,0.0,0.0,,13.0,42.0,random_graphs_n10_e10,4135,10,10,3,3,-1,2,1,5,0.17050600051879883,1.7283391952514648,True,v2,original_ranking,4,"[(2, 3), (3, 7), (7, 9), (5, 9)]",0,0.27716565132141113,-46.655806499376546
1,1.0,0.0,0.0286,0.0,0.0,,11.0,51.0,random_graphs_n10_e10,5174,10,10,3,3,-1,2,1,5,0.17050600051879883,1.1708076000213623,True,v2,original_ranking,1,"[(3, 7)]",0,0.2611043453216553,-6.978207488239075
0,0.0,0.0,0.0,,0.0,,10.0,36.0,random_graphs_n10_e10,5303,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2611289024353027,True,v2,original_ranking,0,[],0,0.1770181655883789,-48.233985012826736
0,0.0,0.0,0.0,,0.0,,10.0,49.0,random_graphs_n10_e10,3942,10,10,3,3,-1,2,1,5,0.17050600051879883,1.8456408977508545,True,v2,original_ranking,0,[],0,0.3673582077026367,-57.07188212256528
3,1.0,0.0,0.0857,0.0,0.0,,13.0,34.0,random_graphs_n10_e10,2778,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2530970573425293,True,v2,original_ranking,3,"[(0, 1), (1, 9), (0, 8)]",0,0.3194906711578369,-66.56244265106841
0,0.0,0.0,0.0,,0.0,,10.0,35.0,random_graphs_n10_e10,2804,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2308528423309326,True,v2,original_ranking,0,[],0,0.19728493690490723,3.3034886232947964
2,1.0,0.0,0.0571,0.0,0.0,,12.0,30.0,random_graphs_n10_e10,2145,10,10,3,3,-1,2,1,5,0.17050600051879883,1.265709638595581,True,v2,original_ranking,2,"[(1, 6), (1, 8)]",0,0.15614676475524902,-19.573219778759565
0,0.0,0.0,0.0,,0.0,,10.0,28.0,random_graphs_n10_e10,150,10,10,3,3,-1,2,1,5,0.17050600051879883,1.83416748046875,True,v2,original_ranking,0,[],0,0.10968708992004395,1.9164081115379545
0,0.0,0.0,0.0,,0.0,,10.0,47.0,random_graphs_n10_e10,8823,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2505300045013428,True,v2,original_ranking,0,[],0,0.2590162754058838,-71.26361265432443
2,1.0,0.0,0.0571,0.0,0.0,,12.0,49.0,random_graphs_n10_e10,4669,10,10,3,3,-1,2,1,5,0.17050600051879883,1.230175256729126,True,v2,original_ranking,2,"[(4, 5), (4, 9)]",0,0.21854090690612793,-37.09674893902611
3,1.0,0.0,0.0857,0.0,0.0,,13.0,50.0,random_graphs_n10_e10,6131,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2463805675506592,True,v2,original_ranking,3,"[(2, 4), (0, 1), (1, 2)]",0,0.26076602935791016,-42.089811931927535
0,0.0,0.0,0.0,,0.0,,10.0,33.0,random_graphs_n10_e10,2617,10,10,3,3,-1,2,1,5,0.17050600051879883,1.7334680557250977,True,v2,original_ranking,0,[],0,0.16338849067687988,-2.3622275237633685
0,0.0,0.0,0.0,,0.0,,10.0,18.0,random_graphs_n10_e10,7166,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2243437767028809,True,v2,original_ranking,0,[],0,0.14660143852233887,-4.919057106389134
0,0.0,0.0,0.0,,0.0,,10.0,24.0,random_graphs_n10_e10,1428,10,10,3,3,-1,2,1,5,0.17050600051879883,1.1940157413482666,True,v2,original_ranking,0,[],0,0.19562673568725586,19.40920556721757
1,1.0,0.0,0.0286,0.0,0.0,,11.0,34.0,random_graphs_n10_e10,8328,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2023212909698486,True,v2,original_ranking,1,"[(0, 1)]",0,0.23228836059570312,-28.753375422594004
0,0.0,0.0,0.0,,0.0,,10.0,41.0,random_graphs_n10_e10,8289,10,10,3,3,-1,2,1,5,0.17050600051879883,1.7481539249420166,True,v2,original_ranking,0,[],0,0.2044508457183838,-36.961522020098954
2,1.0,0.0,0.0571,0.0,0.0,,12.0,34.0,random_graphs_n10_e10,5978,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2298557758331299,True,v2,original_ranking,2,"[(0, 4), (4, 7)]",0,0.39361000061035156,-44.52395640943786
0,0.0,0.0,0.0,,0.0,,10.0,35.0,random_graphs_n10_e10,5511,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2404170036315918,True,v2,original_ranking,0,[],0,0.127793550491333,12.325078866131038
0,0.0,0.0,0.0,,0.0,,10.0,66.0,random_graphs_n10_e10,5864,10,10,3,3,-1,2,1,5,0.17050600051879883,1.257694959640503,True,v2,original_ranking,0,[],0,0.14034175872802734,-4.209142821386301
1,1.0,0.0,0.0286,0.0,0.0,,11.0,34.0,random_graphs_n10_e10,606,10,10,3,3,-1,2,1,5,0.17050600051879883,1.9574980735778809,True,v2,original_ranking,1,"[(1, 2)]",0,0.3426835536956787,-93.7847307322377
4,1.0,0.0,0.1143,0.0,0.0,,14.0,49.0,random_graphs_n10_e10,1933,10,10,3,3,-1,2,1,5,0.17050600051879883,1.188288927078247,True,v2,original_ranking,4,"[(2, 7), (2, 4), (2, 5), (5, 6)]",0,0.3486604690551758,-69.74036409767258
2,1.0,0.0,0.0571,0.0,0.0,,12.0,55.0,random_graphs_n10_e10,6071,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2032012939453125,True,v2,original_ranking,2,"[(7, 8), (8, 9)]",0,0.23357582092285156,-37.0157282771044
0,0.0,0.0,0.0,,0.0,,10.0,29.0,random_graphs_n10_e10,5504,10,10,3,3,-1,2,1,5,0.17050600051879883,1.173877239227295,True,v2,original_ranking,0,[],0,0.2307286262512207,-37.11401796731176
0,0.0,0.0,0.0,,0.0,,10.0,35.0,random_graphs_n10_e10,5163,10,10,3,3,-1,2,1,5,0.17050600051879883,1.7486720085144043,True,v2,original_ranking,0,[],0,0.1782069206237793,3.1630902462342534
2,1.0,0.0,0.0571,0.0,0.0,,12.0,23.0,random_graphs_n10_e10,2406,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2088658809661865,True,v2,original_ranking,2,"[(0, 9), (0, 2)]",0,0.2534663677215576,22.950849908210103
1,1.0,0.0,0.0286,0.0,0.0,,11.0,27.0,random_graphs_n10_e10,304,10,10,3,3,-1,2,1,5,0.17050600051879883,1.175818681716919,True,v2,original_ranking,1,"[(2, 4)]",0,0.15763640403747559,-20.675485703445887
0,0.0,0.0,0.0,,0.0,,10.0,39.0,random_graphs_n10_e10,3391,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2321081161499023,True,v2,original_ranking,0,[],0,0.22299695014953613,-11.036106279457947
4,1.0,0.0,0.1143,0.0,0.0,,14.0,53.0,random_graphs_n10_e10,359,10,10,3,3,-1,2,1,5,0.17050600051879883,1.860795259475708,True,v2,original_ranking,4,"[(0, 5), (5, 9), (5, 8), (4, 5)]",0,0.18413019180297852,10.826916468619375
0,0.0,0.0,0.0,,0.0,,10.0,31.0,random_graphs_n10_e10,9096,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2127535343170166,True,v2,original_ranking,0,[],0,0.29074597358703613,6.95735177309753
2,1.0,0.0,0.0571,0.0,0.0,,12.0,50.0,random_graphs_n10_e10,3533,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2018256187438965,True,v2,original_ranking,2,"[(6, 7), (7, 8)]",0,0.20873475074768066,12.788849046712283
0,0.0,0.0,0.0,,0.0,,10.0,36.0,random_graphs_n10_e10,4125,10,10,3,3,-1,2,1,5,0.17050600051879883,1.7570340633392334,True,v2,original_ranking,0,[],0,0.2512979507446289,-2.3907510208912335
3,1.0,0.0,0.0857,0.0,0.0,,13.0,27.0,random_graphs_n10_e10,3094,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2079768180847168,True,v2,original_ranking,3,"[(3, 4), (3, 6), (3, 7)]",0,0.16311216354370117,18.585924315602615
0,0.0,0.0,0.0,,0.0,,10.0,44.0,random_graphs_n10_e10,6398,10,10,3,3,-1,2,1,5,0.17050600051879883,1.2427396774291992,True,v2,original_ranking,0,[],0,0.15770888328552246,-20.94434617918847
2,1.0,0.0,0.08,0.0,0.0,,22.0,77.0,random_graphs_n10_e20,7816,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1206028461456299,True,v2,original_ranking,2,"[(4, 5), (5, 8)]",0,1.0461416244506836,-171.30905967600336
2,0.5,0.05,0.04,0.5,0.05,0.0909,20.0,57.0,random_graphs_n10_e20,3578,10,20,3,3,-1,2,1,5,0.16087818145751953,1.7206542491912842,True,v2,original_ranking,2,"[(1, 9), (1, 4)]",0,0.39735889434814453,-109.3682924492043
1,1.0,0.0,0.04,0.0,0.0,,21.0,76.0,random_graphs_n10_e20,2656,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1486420631408691,True,v2,original_ranking,1,"[(5, 6)]",0,0.809497594833374,-121.29956390367342
2,0.5,0.05,0.04,0.5,0.05,0.0909,20.0,84.0,random_graphs_n10_e20,2688,10,20,3,3,-1,2,1,5,0.16087818145751953,1.2155015468597412,True,v2,original_ranking,2,"[(3, 7), (2, 6)]",0,0.6664280891418457,-39.25231432188634
0,0.0,0.0,0.0,,0.0,,20.0,71.0,random_graphs_n10_e20,2494,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1494402885437012,True,v2,original_ranking,0,[],0,0.7645361423492432,-158.52441600117464
0,0.0,0.0,0.0,,0.0,,20.0,58.0,random_graphs_n10_e20,183,10,20,3,3,-1,2,1,5,0.16087818145751953,1.7532172203063965,True,v2,original_ranking,0,[],0,1.1438732147216797,-245.9196157293775
2,1.0,0.0,0.08,0.0,0.0,,22.0,78.0,random_graphs_n10_e20,7977,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1372861862182617,True,v2,original_ranking,2,"[(2, 9), (0, 2)]",0,1.115828037261963,-231.58500170485422
2,1.0,0.0,0.08,0.0,0.0,,22.0,78.0,random_graphs_n10_e20,3199,10,20,3,3,-1,2,1,5,0.16087818145751953,1.216475486755371,True,v2,original_ranking,2,"[(6, 7), (1, 7)]",0,0.9156715869903564,-320.3481413472532
1,0.0,0.05,0.0,1.0,0.05,0.0952,19.0,62.0,random_graphs_n10_e20,316,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1654613018035889,True,v2,original_ranking,1,"[(2, 7)]",0,0.948124885559082,-271.9759607300977
2,1.0,0.0,0.08,0.0,0.0,,22.0,79.0,random_graphs_n10_e20,8266,10,20,3,3,-1,2,1,5,0.16087818145751953,1.205674409866333,True,v2,original_ranking,2,"[(4, 5), (1, 5)]",0,0.8539626598358154,-146.846899374234
4,1.0,0.0,0.16,0.0,0.0,,24.0,85.0,random_graphs_n10_e20,1532,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1714558601379395,True,v2,original_ranking,4,"[(3, 6), (2, 5), (1, 3), (1, 4)]",0,1.0020978450775146,-264.17243371102273
0,0.0,0.0,0.0,,0.0,,20.0,70.0,random_graphs_n10_e20,1009,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1448030471801758,True,v2,original_ranking,0,[],0,0.9771904945373535,-158.8247391949845
2,1.0,0.0,0.08,0.0,0.0,,22.0,68.0,random_graphs_n10_e20,2250,10,20,3,3,-1,2,1,5,0.16087818145751953,1.6792998313903809,True,v2,original_ranking,2,"[(7, 8), (6, 7)]",0,1.4901039600372314,-294.6377151551232
4,1.0,0.0,0.16,0.0,0.0,,23.0,86.0,random_graphs_n10_e20,4447,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1529572010040283,True,v2,original_ranking,4,"[(2, 9), (0, 9), (1, 7), (1, 2)]",0,0.8427729606628418,-291.1450481342112
4,1.0,0.0,0.16,0.0,0.0,,24.0,85.0,random_graphs_n10_e20,2415,10,20,3,3,-1,2,1,5,0.16087818145751953,1.2178044319152832,True,v2,original_ranking,4,"[(0, 7), (3, 4), (5, 7), (3, 7)]",0,1.0863423347473145,-404.06693393001507
0,0.0,0.0,0.0,,0.0,,20.0,72.0,random_graphs_n10_e20,3595,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1896250247955322,True,v2,original_ranking,0,[],0,0.7482798099517822,-144.1210879946673
1,0.0,0.05,0.0,1.0,0.05,0.0952,19.0,70.0,random_graphs_n10_e20,4187,10,20,3,3,-1,2,1,5,0.16087818145751953,1.6522319316864014,True,v2,original_ranking,1,"[(6, 7)]",0,1.2361390590667725,-236.1234581384998
4,0.75,0.05,0.12,0.25,0.05,0.0833,22.0,66.0,random_graphs_n10_e20,4135,10,20,3,3,-1,2,1,5,0.16087818145751953,1.234344482421875,True,v2,original_ranking,4,"[(0, 8), (3, 6), (1, 5), (3, 8)]",0,0.5756053924560547,-199.01267987460983
5,1.0,0.0,0.2,0.0,0.0,,25.0,78.0,random_graphs_n10_e20,5174,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1797049045562744,True,v2,original_ranking,5,"[(4, 5), (5, 8), (2, 5), (3, 9), (4, 9)]",0,1.0434443950653076,-356.4265447467388
0,0.0,0.0,0.0,,0.0,,20.0,80.0,random_graphs_n10_e20,5303,10,20,3,3,-1,2,1,5,0.16087818145751953,1.207911729812622,True,v2,original_ranking,0,[],0,0.41115832328796387,-88.02564684412212
0,0.0,0.0,0.0,,0.0,,20.0,78.0,random_graphs_n10_e20,3942,10,20,3,3,-1,2,1,5,0.16087818145751953,1.738278865814209,True,v2,original_ranking,0,[],0,0.34555530548095703,-22.63868464817132
1,1.0,0.0,0.04,0.0,0.0,,21.0,80.0,random_graphs_n10_e20,2778,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1288716793060303,True,v2,original_ranking,1,"[(6, 8)]",0,0.4739556312561035,-121.63691821293088
3,1.0,0.0,0.12,0.0,0.0,,23.0,84.0,random_graphs_n10_e20,2804,10,20,3,3,-1,2,1,5,0.16087818145751953,1.123305082321167,True,v2,original_ranking,3,"[(4, 9), (1, 2), (1, 8)]",0,0.7044157981872559,-204.94549178312622
5,0.8,0.05,0.16,0.2,0.05,0.08,22.0,79.0,random_graphs_n10_e20,2145,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1840600967407227,True,v2,original_ranking,5,"[(2, 3), (2, 5), (0, 2), (5, 6), (2, 8)]",0,0.5592868328094482,-122.81993694156753
0,0.0,0.0,0.0,,0.0,,20.0,78.0,random_graphs_n10_e20,150,10,20,3,3,-1,2,1,5,0.16087818145751953,1.7550408840179443,True,v2,original_ranking,0,[],0,0.6132028102874756,-43.23077609834922
1,1.0,0.0,0.04,0.0,0.0,,21.0,78.0,random_graphs_n10_e20,8823,10,20,3,3,-1,2,1,5,0.16087818145751953,1.225644826889038,True,v2,original_ranking,1,"[(7, 9)]",0,0.652707576751709,-146.33788267332844
2,1.0,0.0,0.08,0.0,0.0,,22.0,81.0,random_graphs_n10_e20,4669,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1596465110778809,True,v2,original_ranking,2,"[(3, 6), (0, 1)]",0,0.529486894607544,-13.503000603968905
0,0.0,0.0,0.0,,0.0,,20.0,67.0,random_graphs_n10_e20,6131,10,20,3,3,-1,2,1,5,0.16087818145751953,1.143751621246338,True,v2,original_ranking,0,[],0,1.2587358951568604,-155.36977220675485
2,1.0,0.0,0.08,0.0,0.0,,22.0,81.0,random_graphs_n10_e20,2617,10,20,3,3,-1,2,1,5,0.16087818145751953,1.6761913299560547,True,v2,original_ranking,2,"[(3, 5), (3, 7)]",0,1.0485172271728516,-29.72617484174227
0,0.0,0.0,0.0,,0.0,,20.0,68.0,random_graphs_n10_e20,7166,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1565215587615967,True,v2,original_ranking,0,[],0,1.2642409801483154,-208.90805560167112
4,0.75,0.05,0.12,0.25,0.05,0.0833,22.0,77.0,random_graphs_n10_e20,1428,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1910226345062256,True,v2,original_ranking,4,"[(0, 9), (8, 9), (0, 1), (2, 8)]",0,0.5083625316619873,-43.46214753012887
3,0.6667,0.05,0.08,0.3333,0.05,0.087,20.0,58.0,random_graphs_n10_e20,8328,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1701483726501465,True,v2,original_ranking,3,"[(4, 7), (2, 4), (0, 4)]",0,0.688204288482666,-134.95748752933758
